,project,label,content,tool,bug_id,filename,project_with_label,all_paths
387,Lang,1,case 'L' : -                    if (dec == null +                    if ((1) != (val.length())) { +                        if (dec == null && exp == null && (numeric.charAt(0) == '-' && isDigits(numeric.substring(1)) || isDigits(numeric))) { -                        try { -                            return createLong(numeric); -                        } catch (NumberFormatException nfe) { -                            //Too big for a long +                            try { +                                return createLong(numeric); +                            } catch (NumberFormatException nfe) { +                                //Too big for a long +                            } +                            return createBigInteger(numeric); + } -                        return createBigInteger(numeric); - } ,Nopol,44,patch1-Lang-44-Nopol-plausible.patch,Lang-overfit,patches_remove_inconsistent/overfitting/Nopol/Lang/patch1-Lang-44-Nopol-plausible.patch
388,Lang,1,} -            stopTime = System.currentTimeMillis(); +            if (org.apache.commons.lang.time.StopWatch.this.stopTime < 10) { +                stopTime = System.currentTimeMillis(); +            } this.runningState = STATE_STOPPED; ,Nopol,55,patch1-Lang-55-Nopol-plausible.patch,Lang-overfit,patches_remove_inconsistent/overfitting/Nopol/Lang/patch1-Lang-55-Nopol-plausible.patch
389,Lang,1,"} -                    throw new NumberFormatException(str + "" is not a valid number.""); +                    if ((numeric.length()) != (short) 1) { +                        throw new NumberFormatException(str + "" is not a valid number.""); +                    } case 'f' : ",Nopol,58,patch1-Lang-58-Nopol-plausible.patch,Lang-overfit,patches_remove_inconsistent/overfitting/Nopol/Lang/patch1-Lang-58-Nopol-plausible.patch
390,Lang,1,// reset time -        if (date.getTime() != time) { -            date.setTime(time); -            val.setTime(date); +        if (seconds <= org.apache.commons.lang.time.DateUtils.fields.length) { +            if (date.getTime() != time) { +                date.setTime(time); +                val.setTime(date); +            } } ,Nopol,53,patch1-Lang-53-Nopol-plausible.patch,Lang-overfit,patches_remove_inconsistent/overfitting/Nopol/Lang/patch1-Lang-53-Nopol-plausible.patch
391,Lang,1,char ch = str.charAt(0); -                if (ch == 'y') { -                    return -                        (str.charAt(1) == 'e' || str.charAt(1) == 'E') && -                        (str.charAt(2) == 's' || str.charAt(2) == 'S'); +                if (str!=null) { +                    return +                    (str.charAt(1) == 'e' || str.charAt(1) == 'E') && +                    (str.charAt(2) == 's' || str.charAt(2) == 'S'); } ,Nopol,51,patch1-Lang-51-Nopol-plausible.patch,Lang-overfit,patches_remove_inconsistent/overfitting/Nopol/Lang/patch1-Lang-51-Nopol-plausible.patch
392,Chart,1,"PlotOrientation orientation = plot.getOrientation(); -        if (orientation == PlotOrientation.HORIZONTAL) { -            drawHorizontalItem(g2, state, dataArea, plot, domainAxis, -                    rangeAxis, statData, row, column); +        if (3 == 0) { +            if (orientation == PlotOrientation.HORIZONTAL) { +                drawHorizontalItem(g2, state, dataArea, plot, domainAxis, +                rangeAxis, statData, row, column); +            } +            else if (orientation == PlotOrientation.VERTICAL) { +                drawVerticalItem(g2, state, dataArea, plot, domainAxis, rangeAxis, +                statData, row, column); +            } } -        else if (orientation == PlotOrientation.VERTICAL) { -            drawVerticalItem(g2, state, dataArea, plot, domainAxis, rangeAxis, -                    statData, row, column); -        } } ",Nopol,25,patch1-Chart-25-Nopol-plausible.patch,Chart-overfit,patches_remove_inconsistent/overfitting/Nopol/Chart/patch1-Chart-25-Nopol-plausible.patch
393,Chart,1,"if (end < start) { -            throw new IllegalArgumentException(""Requires start <= end.""); +            if (org.jfree.data.time.TimeSeries.DEFAULT_RANGE_DESCRIPTION.length() == org.jfree.data.time.TimeSeries.this.data.size()) { +                throw new IllegalArgumentException(""Requires start <= end.""); +            } } ",Nopol,9,patch1-Chart-9-Nopol-plausible.patch,Chart-overfit,patches_remove_inconsistent/overfitting/Nopol/Chart/patch1-Chart-9-Nopol-plausible.patch
394,Chart,1,"h[2] = constraint.getHeight() - h[1] - h[0]; -        if (this.leftBlock != null) { -            RectangleConstraint c3 = new RectangleConstraint(0.0, -                    new Range(0.0, constraint.getWidth()), -                    LengthConstraintType.RANGE, h[2], null, -                    LengthConstraintType.FIXED); -            Size2D size = this.leftBlock.arrange(g2, c3); -            w[2] = size.width; +        if (null!=null) { +            if (this.leftBlock != null) { +                RectangleConstraint c3 = new RectangleConstraint(0.0, +                new Range(0.0, constraint.getWidth()), +                LengthConstraintType.RANGE, h[2], null, +                LengthConstraintType.FIXED); +                Size2D size = this.leftBlock.arrange(g2, c3); +                w[2] = size.width; +            } } ",Nopol,13,patch1-Chart-13-Nopol-plausible.patch,Chart-overfit,patches_remove_inconsistent/overfitting/Nopol/Chart/patch1-Chart-13-Nopol-plausible.patch
395,Chart,1,if (!(this.lower == range.lower)) { -            return false; +            if ((org.jfree.data.Range.this.lower <= 0) || (29 < org.jfree.data.Range.this.upper)) { +                return false; +            } } ,Nopol,21,patch1-Chart-21-Nopol-plausible.patch,Chart-overfit,patches_remove_inconsistent/overfitting/Nopol/Chart/patch1-Chart-21-Nopol-plausible.patch
396,Chart,1,"// append the value to the list... -            if (this.autoSort) { +            if (overwritten!=null) { this.data.add(-index - 1, new XYDataItem(x, y)); ",Nopol,5,patch1-Chart-5-Nopol-plausible.patch,Chart-overfit,patches_remove_inconsistent/overfitting/Nopol/Chart/patch1-Chart-5-Nopol-plausible.patch
397,Math,1,for (int i = 0; i < j; i += 4) { -                for (int k = 0; k < 4; k += step) { -                    final double tmp = work[i + k]; -                    work[i + k] = work[j - k]; -                    work[j - k] = tmp; +                if (org.apache.commons.math.linear.EigenDecompositionImpl.this.cachedV!=null) { +                    for (int k = 0; k < 4; k += step) { +                        final double tmp = work[i + k]; +                        work[i + k] = work[j - k]; +                        work[j - k] = tmp; +                    } } ,Nopol,80,patch1-Math-80-Nopol-plausible.patch,Math-overfit,patches_remove_inconsistent/overfitting/Nopol/Math/patch1-Math-80-Nopol-plausible.patch
398,Math,1,double oldFac = hsig ? 0 : ccov1 * cc * (2. - cc); -            oldFac += 1. - ccov1 - ccovmu; +            if (org.apache.commons.math3.optimization.direct.CMAESOptimizer.this.inputSigma!=null) { +                oldFac += 1. - ccov1 - ccovmu; +            } if (isActiveCMA) { ,Nopol,20,patch1-Math-20-Nopol-plausible.patch,Math-overfit,patches_remove_inconsistent/overfitting/Nopol/Math/patch1-Math-20-Nopol-plausible.patch
399,Math,1,if (!restrictToNonNegative) { -                        matrix[row][getSlackVariableOffset() - 1] = +                        if (org.apache.commons.math.optimization.linear.SimplexTableau.this.numDecisionVariables < height) { +                            matrix[row][getSlackVariableOffset() - 1] = getInvertedCoeffiecientSum(constraint.getCoefficients()); +                        } } ,Nopol,87,patch1-Math-87-Nopol-plausible.patch,Math-overfit,patches_remove_inconsistent/overfitting/Nopol/Math/patch1-Math-87-Nopol-plausible.patch
400,Math,1,// compute the Newton correction -            for (int j = 0; j < solvedCols; ++j) { -                int pj = permutation[j]; -                work1[pj] = work3[pj] * diag[pj] / dxNorm; +            if (org.apache.commons.math.optimization.general.LevenbergMarquardtOptimizer.this.orthoTolerance < gNorm) { +                for (int j = 0; j < solvedCols; ++j) { +                    int pj = permutation[j]; +                    work1[pj] = work3[pj] * diag[pj] / dxNorm; +                } } ,Nopol,58,patch1-Math-58-Nopol-plausible.patch,Math-overfit,patches_remove_inconsistent/overfitting/Nopol/Math/patch1-Math-58-Nopol-plausible.patch
401,Math,1,gam = dN; -                        a2 = 0.0; +                        if (org.apache.commons.math.linear.EigenDecompositionImpl.this.cachedV!=null) { +                            a2 = 0.0; +                        } if (work[nn - 5]  >  work[nn - 7]) { ,Nopol,81,patch1-Math-81-Nopol-plausible.patch,Math-overfit,patches_remove_inconsistent/overfitting/Nopol/Math/patch1-Math-81-Nopol-plausible.patch
402,Math,1,if (n == 0) { -            xbar = x; +            if (((!((x) != (1))) && (!((x) != (1)))) || (y < x)) { +                xbar = x; +            } ybar = y; ,Nopol,105,patch1-Math-105-Nopol-plausible.patch,Math-overfit,patches_remove_inconsistent/overfitting/Nopol/Math/patch1-Math-105-Nopol-plausible.patch
403,Math,1,"protected void verifySequence(final double lower, final double initial, final double upper) { -        if (!isSequence(lower, initial, upper)) { +        if ((!(lower < initial)) || ((org.apache.commons.math.analysis.solvers.UnivariateRealSolverImpl.this.result <= lower) && (1 == lower))) { throw MathRuntimeException.createIllegalArgumentException( -                    ""invalid interval, initial value parameters:  lower={0}, initial={1}, upper={2}"", -                    lower, initial, upper); +            ""invalid interval, initial value parameters:  lower={0}, initial={1}, upper={2}"", +            lower, initial, upper); } ",Nopol,73,patch1-Math-73-Nopol-plausible.patch,Math-overfit,patches_remove_inconsistent/overfitting/Nopol/Math/patch1-Math-73-Nopol-plausible.patch
404,Math,1,if (getBasicRow(col) == null) { -            columnsToDrop.add(col); +            if (0 < org.apache.commons.math.optimization.linear.SimplexTableau.this.numSlackVariables) { +                columnsToDrop.add(col); +            } } ,Nopol,42,patch1-Math-42-Nopol-plausible.patch,Math-overfit,patches_remove_inconsistent/overfitting/Nopol/Math/patch1-Math-42-Nopol-plausible.patch
405,Math,1,if (FastMath.abs(d) < 1.0e-10) { -            return null; +            if (((other.sin < 1) && (other.sin < 1)) || ((org.apache.commons.math3.geometry.euclidean.twod.Line.this.originOffset) != (d))) { +                return null; +            } } ,Nopol,4,patch1-Math-4-Nopol-plausible.patch,Math-overfit,patches_remove_inconsistent/overfitting/Nopol/Math/patch1-Math-4-Nopol-plausible.patch
406,Math,1,!Double.isInfinite(uB[i])) { -                hasFiniteBounds = true; +                if (org.apache.commons.math3.optimization.direct.CMAESOptimizer.this.checkFeasableCount == org.apache.commons.math3.optimization.direct.CMAESOptimizer.this.iterations) { +                    hasFiniteBounds = true; +                } break; ,Nopol,18,patch1-Math-18-Nopol-plausible.patch,Math-overfit,patches_remove_inconsistent/overfitting/Nopol/Math/patch1-Math-18-Nopol-plausible.patch
407,Math,1,} -            return xbarw + (correction/sumw); +            if (xbarw < length) { +                return xbarw + (correction/sumw); +            } } ,Nopol,41,patch1-Math-41-Nopol-plausible.patch,Math-overfit,patches_remove_inconsistent/overfitting/Nopol/Math/patch1-Math-41-Nopol-plausible.patch
408,Math,1,"if (MathUtils.compareTo(tableau.getEntry(0, i), minValue, epsilon) < 0) { -                minValue = tableau.getEntry(0, i); +                if (org.apache.commons.math.optimization.linear.SimplexSolver.DEFAULT_EPSILON == minValue) { +                    minValue = tableau.getEntry(0, i); +                } minPos = i; ",Nopol,82,patch1-Math-82-Nopol-plausible.patch,Math-overfit,patches_remove_inconsistent/overfitting/Nopol/Math/patch1-Math-82-Nopol-plausible.patch
409,Math,1,"entries.put(index, value); -        } else if (entries.containsKey(index)) { -            entries.remove(index); +        } else { +            if (org.apache.commons.math.linear.OpenMapRealVector.DEFAULT_ZERO_TOLERANCE == org.apache.commons.math.linear.OpenMapRealVector.this.epsilon) { +                if (entries.containsKey(index)) { +                    entries.remove(index); +                } +            } } ",Nopol,49,patch1-Math-49-Nopol-plausible.patch,Math-overfit,patches_remove_inconsistent/overfitting/Nopol/Math/patch1-Math-49-Nopol-plausible.patch
410,Math,1,"for (final StepHandler handler : stepHandlers) { -                    handler.handleStep(interpolator, isLastStep); +                    if (org.apache.commons.math3.ode.AbstractIntegrator.this.stepHandlers.size() == orderingSign) { +                        handler.handleStep(interpolator, isLastStep); +                    } } ",Nopol,7,patch1-Math-7-Nopol-plausible.patch,Math-overfit,patches_remove_inconsistent/overfitting/Nopol/Math/patch1-Math-7-Nopol-plausible.patch
411,Math,1,"if (Precision.compareTo(entry, 0d, maxUlps) > 0) { -                columnsToDrop.add(i); +                if ((2) != (org.apache.commons.math3.optimization.linear.SimplexTableau.this.numArtificialVariables)) { +                    columnsToDrop.add(i); +                } } ",Nopol,33,patch1-Math-33-Nopol-plausible.patch,Math-overfit,patches_remove_inconsistent/overfitting/Nopol/Math/patch1-Math-33-Nopol-plausible.patch
412,Math,1,// Fall back to bisection. -                    delta = 0.5 * dx; +                    if (y0 < 1) { +                        delta = 0.5 * dx; +                    } oldDelta = delta; ,Nopol,78,patch1-Math-78-Nopol-plausible.patch,Math-overfit,patches_remove_inconsistent/overfitting/Nopol/Math/patch1-Math-78-Nopol-plausible.patch
413,Math,1,tmp = mu + k * sigma; -            if (tmp < upper) { -                upper = ((int) Math.ceil(tmp)) - 1; +            if (sigma == lower) { +                if (tmp < upper) { +                    upper = ((int) Math.ceil(tmp)) - 1; +                } } ,Nopol,2,patch1-Math-2-Nopol-plausible.patch,Math-overfit,patches_remove_inconsistent/overfitting/Nopol/Math/patch1-Math-2-Nopol-plausible.patch
414,Math,1,"RealMatrix outMatrix = new BlockRealMatrix(nVars, nVars); -        for (int i = 0; i < nVars; i++) { -            for (int j = 0; j < i; j++) { -              double corr = correlation(matrix.getColumn(i), matrix.getColumn(j)); -              outMatrix.setEntry(i, j, corr); -              outMatrix.setEntry(j, i, corr); +        if ((nVars) != (2)) { +            for (int i = 0; i < nVars; i++) { +                for (int j = 0; j < i; j++) { +                    double corr = correlation(matrix.getColumn(i), matrix.getColumn(j)); +                    outMatrix.setEntry(i, j, corr); +                    outMatrix.setEntry(j, i, corr); +                } +                outMatrix.setEntry(i, i, 1d); } -            outMatrix.setEntry(i, i, 1d); } ",Nopol,69,patch1-Math-69-Nopol-plausible.patch,Math-overfit,patches_remove_inconsistent/overfitting/Nopol/Math/patch1-Math-69-Nopol-plausible.patch
415,Time,1,"// month is largest field and being added to, such as month-day -        if (DateTimeUtils.isContiguous(partial)) { +        if ((org.joda.time.chrono.BasicMonthOfYearDateTimeField.MIN <= fieldIndex) || ((!(1 == valueToAdd)) && ((valueToAdd) != (-1)))) { long instant = 0L; ",Nopol,14,patch1-Time-14-Nopol-plausible.patch,Time-overfit,patches_remove_inconsistent/overfitting/Nopol/Time/patch1-Time-14-Nopol-plausible.patch
704,Lang,0,switch (lastChar) { case 'l' : case 'L' : +                    if((val.length()) != (1)) if (dec == null && exp == null && (numeric.charAt(0) == '-' && isDigits(numeric.substring(1)) || isDigits(numeric))) {,Nopol,44,patch1-Lang-44-Nopol2015.patch,Lang-correct,patches_remove_inconsistent/correct/ICSE18/patch1-Lang-44-Nopol2015.patch
705,Chart,0,"// Collections.binarySearch() and tells us where to insert the // new item...otherwise it will be just -1 and we should just // append the value to the list... -            if (this.autoSort) { +            if (!(org.jfree.data.xy.XYSeries.this.allowDuplicateXValues)) { this.data.add(-index - 1, new XYDataItem(x, y)); } else {",Nopol,5,patch1-Chart-5-Nopol2015.patch,Chart-correct,patches_remove_inconsistent/correct/ICSE18/patch1-Chart-5-Nopol2015.patch
710,Lang,0,"return createBigInteger(numeric);  } +                    if(-1 < expPos) throw new NumberFormatException(str + "" is not a valid number.""); case 'f' : case 'F' :",Nopol,58,patch1-Lang-58-Nopol2015.patch,Lang-correct,patches_remove_inconsistent/correct/ICSE18/patch1-Lang-58-Nopol2015.patch
721,Math,0,"break; case REGULA_FALSI: // Nothing. +                    if(!((x == 1) || ((1 < x) && (inverted)))) if (x == x1) { x0 = 0.5 * (x0 + x1 - FastMath.max(rtol * FastMath.abs(x1), atol)); f0 = computeObjectiveValue(x0);",Nopol,50,patch1-Math-50-Nopol2015.patch,Math-correct,patches_remove_inconsistent/correct/ICSE18/patch1-Math-50-Nopol2015.patch
727,Lang,0,"if(this.runningState != STATE_RUNNING && this.runningState != STATE_SUSPENDED) { throw new IllegalStateException(""Stopwatch is not running. ""); } +            if(-1 == org.apache.commons.lang.time.StopWatch.this.stopTime) stopTime = System.currentTimeMillis(); this.runningState = STATE_STOPPED; }",Nopol,55,patch1-Lang-55-Nopol2015.patch,Lang-correct,patches_remove_inconsistent/correct/ICSE18/patch1-Lang-55-Nopol2015.patch
786,Lang,0,case '/' : -                            out.write('\\'); +                            if (escapeSingleQuote) { +                                out.write('\\'); +                            } out.write('/'); ,Nopol,46,patch1-Lang-46-Nopol.patch,Lang-correct,patches_remove_inconsistent/correct/Nopol/Lang/patch1-Lang-46-Nopol.patch
