,project,label,content,tool,bug_id,filename,project_with_label,all_paths
360,Math,1,"try { final double bound1 = (i == 0) ? min : min + generator.nextDouble() * (max - min); final double bound2 = (i == 0) ? max : min + generator.nextDouble() * (max - min); -                optima[i] = optimizer.optimize(f, goal, FastMath.min(bound1, bound2), FastMath.max(bound1, bound2)); +                optima[i] = optimizer.optimize(f, goal, FastMath.min(min, bound2), FastMath.max(bound1, bound2)); } catch (FunctionEvaluationException fee) { optima[i] = null; } catch (ConvergenceException ce) { ",AVATAR,62,patch1-Math-62-AVATAR-plausible.patch,Math-overfit,patches_remove_inconsistent/overfitting/AVATAR/Math/patch1-Math-62-AVATAR-plausible.patch
361,Math,1,// Inverse quadratic interpolation. double r1 = y0 / y2; double r2 = y1 / y2; -                    p = r3 * (dx * r1 * (r1 - r2) - (x1 - x0) * (r2 - 1.0)); +                    p = r3 * (dx * r1 * (r1 - r2) - (x1 - x0) * (r1 - 1.0)); p1 = (r1 - 1.0) * (r2 - 1.0) * (r3 - 1.0); } if (p > 0.0) { ,AVATAR,78,patch1-Math-78-AVATAR-plausible.patch,Math-overfit,patches_remove_inconsistent/overfitting/AVATAR/Math/patch1-Math-78-AVATAR-plausible.patch
362,Math,1,"*/ private static String buildMessage(final Locale locale, final Localizable pattern, final Object ... arguments) { -        return new MessageFormat(pattern.getLocalizedString(locale), locale).format(arguments); +        return new MessageFormat(pattern.getLocalizedString(locale), locale).format(locale); }  /** Gets the message in a specified locale. ",AVATAR,49,patch1-Math-49-AVATAR-plausible.patch,Math-overfit,patches_remove_inconsistent/overfitting/AVATAR/Math/patch1-Math-49-AVATAR-plausible.patch
768,Lang,0,"// contract with translators is that they have to understand codepoints // and they just took care of a surrogate pair for (int pt = 0; pt < consumed; pt++) { -                pos += Character.charCount(Character.codePointAt(input, pos)); +                pos += Character.charCount(Character.codePointAt(input, pt)); } } } ",AVATAR,6,patch1-Lang-6-AVATAR.patch,Lang-correct,patches_remove_inconsistent/correct/AVATAR/Lang/patch1-Lang-6-AVATAR.patch
769,Lang,0,* @return true if the locale is a known locale */ public static boolean isAvailableLocale(Locale locale) { -        return cAvailableLocaleSet.contains(locale); +        return cAvailableLocaleList.contains(locale); }  //----------------------------------------------------------------------- ,AVATAR,57,patch1-Lang-57-AVATAR.patch,Lang-correct,patches_remove_inconsistent/correct/AVATAR/Lang/patch1-Lang-57-AVATAR.patch
770,Lang,0,"boolean wasWhite= false; for(int i= 0; i<value.length(); ++i) { char c= value.charAt(i); -            if(Character.isWhitespace(c)) { -                if(!wasWhite) { -                    wasWhite= true; -                    regex.append(""\\s*+""); -                } -                continue; -            } + wasWhite= false; switch(c) { case '\'': ",AVATAR,10,patch1-Lang-10-AVATAR.patch,Lang-correct,patches_remove_inconsistent/correct/AVATAR/Lang/patch1-Lang-10-AVATAR.patch
771,Lang,0,"if (StringUtils.isBlank(str)) { throw new NumberFormatException(""A blank string is not a valid number""); } -        if (str.startsWith(""--"")) { -            return null; -        } if (str.startsWith(""0x"") || str.startsWith(""-0x"") || str.startsWith(""0X"") || str.startsWith(""-0X"")) { int hexDigits = str.length() - 2; // drop 0x if (str.startsWith(""-"")) { // drop - if (StringUtils.isBlank(str)) { throw new NumberFormatException(""A blank string is not a valid number""); } +        if (str.trim().startsWith(""--"")) { // this is protection for poorness in java.lang.BigDecimal. // it accepts this as a legal value, but it does not appear // to be in specification of class. OS X Java parses it to // a wrong value. +            throw new NumberFormatException(str + "" is not a valid number.""); +        } return new BigDecimal(str); } ",AVATAR,7,patch1-Lang-7-AVATAR.patch,Lang-correct,patches_remove_inconsistent/correct/AVATAR/Lang/patch1-Lang-7-AVATAR.patch
772,Closure,0,"Set<String> currentPropertyNames; // This can be the case if interfaceType is proxy to a non-existent // object (which is a bad type annotation, but shouldn't crash). -      currentPropertyNames = implicitProto.getOwnPropertyNames(); +      if (implicitProto != null) { +	currentPropertyNames = implicitProto.getOwnPropertyNames(); for (String name : currentPropertyNames) { ObjectType oType = properties.get(name); if (oType != null) { } currentProperties.put(name, interfaceType); } +} + for (ObjectType iType : interfaceType.getCtorExtendedInterfaces()) { checkInterfaceConflictProperties(t, n, functionName, properties, currentProperties, iType); ",AVATAR,2,patch1-Closure-2-AVATAR.patch,Closure-correct,patches_remove_inconsistent/correct/AVATAR/Closure/patch1-Closure-2-AVATAR.patch
773,Closure,0,"propertyNode); }  -  @Override -  public JSType getLeastSupertype(JSType that) { -    if (!that.isRecordType()) { -      return super.getLeastSupertype(that); -    } -    RecordTypeBuilder builder = new RecordTypeBuilder(registry); -    for (String property : properties.keySet()) { -      if (that.toMaybeRecordType().hasProperty(property) && -          that.toMaybeRecordType().getPropertyType(property).isEquivalentTo( -              getPropertyType(property))) { -        builder.addProperty(property, getPropertyType(property), -            getPropertyNode(property)); -      } -    } -    return builder.build(); -  } JSType getGreatestSubtypeHelper(JSType that) { if (that.isRecordType()) { RecordType thatRecord = that.toMaybeRecordType(); ",AVATAR,46,patch1-Closure-46-AVATAR.patch,Closure-correct,patches_remove_inconsistent/correct/AVATAR/Closure/patch1-Closure-46-AVATAR.patch
774,Closure,0,// charno == sourceExpert.length() means something is missing // at the end of the line if (excerpt.equals(LINE) -          && 0 <= charno && charno < sourceExcerpt.length()) { +          && 0 <= charno && charno <= sourceExcerpt.length()) { for (int i = 0; i < charno; i++) { char c = sourceExcerpt.charAt(i); if (Character.isWhitespace(c)) { ,AVATAR,62,patch1-Closure-62-AVATAR.patch,Closure-correct,patches_remove_inconsistent/correct/AVATAR/Closure/patch1-Closure-62-AVATAR.patch
775,Closure,0,"// For each named parameter check if a mutable argument use more than one. if (fnParam != null) { if (cArg != null) { -          if (hasSideEffects && NodeUtil.canBeSideEffected(cArg)) { -            return CanInlineResult.NO; -          } + // Check for arguments that are evaluated more than once. // Note: Unlike block inlining, there it is not possible that a // parameter reference will be in a loop. ",AVATAR,115,patch1-Closure-115-AVATAR.patch,Closure-correct,patches_remove_inconsistent/correct/AVATAR/Closure/patch1-Closure-115-AVATAR.patch
776,Closure,0,"// No charsetEncoder provided - pass straight latin characters // through, and escape the rest.  Doing the explicit character // check is measurably faster than using the CharsetEncoder. -            if (c > 0x1f && c <= 0x7f) { +            if (c > 0x1f && c < 0x7f) { sb.append(c); } else { // Other characters can be misinterpreted by some js parsers, ",AVATAR,73,patch1-Closure-73-AVATAR.patch,Closure-correct,patches_remove_inconsistent/correct/AVATAR/Closure/patch1-Closure-73-AVATAR.patch
777,Closure,0,"// x--4 (which is a syntax error). char prev = getLastChar(); boolean negativeZero = isNegativeZero(x); -    if (x < 0 && prev == '-') { +    if (x <= 0 && prev == '-') { add("" ""); } ",AVATAR,38,patch1-Closure-38-AVATAR.patch,Closure-correct,patches_remove_inconsistent/correct/AVATAR/Closure/patch1-Closure-38-AVATAR.patch
778,Chart,0,} }  +                if (r != null) { Collection c = r.getAnnotations(); Iterator i = c.iterator(); while (i.hasNext()) { includedAnnotations.add(a); } } +                } } } ,AVATAR,4,patch1-Chart-4-AVATAR.patch,Chart-correct,patches_remove_inconsistent/correct/AVATAR/Chart/patch1-Chart-4-AVATAR.patch
779,Chart,0,if (p1.getWindingRule() != p2.getWindingRule()) { return false; } -        PathIterator iterator1 = p1.getPathIterator(null); +        PathIterator iterator1 = p2.getPathIterator(null); PathIterator iterator2 = p1.getPathIterator(null); double[] d1 = new double[6]; double[] d2 = new double[6]; ,AVATAR,11,patch1-Chart-11-AVATAR.patch,Chart-correct,patches_remove_inconsistent/correct/AVATAR/Chart/patch1-Chart-11-AVATAR.patch
780,Chart,0,} int index = this.plot.getIndexOf(this); CategoryDataset dataset = this.plot.getDataset(index); -        if (dataset != null) { +        if (dataset == null) { return result; } int seriesCount = dataset.getRowCount(); ,AVATAR,1,patch1-Chart-1-AVATAR.patch,Chart-correct,patches_remove_inconsistent/correct/AVATAR/Chart/patch1-Chart-1-AVATAR.patch
781,Chart,0,"public Paint getPaint(double value) { double v = Math.max(value, this.lowerBound); v = Math.min(v, this.upperBound); -        int g = (int) ((value - this.lowerBound) / (this.upperBound +        int g = (int) ((v - this.lowerBound) / (this.upperBound - this.lowerBound) * 255.0); return new Color(g, g, g); } ",AVATAR,24,patch1-Chart-24-AVATAR.patch,Chart-correct,patches_remove_inconsistent/correct/AVATAR/Chart/patch1-Chart-24-AVATAR.patch
782,Math,0,"* @return b if a is lesser or equal to b, a otherwise */ public static float max(final float a, final float b) { -        return (a <= b) ? b : (Float.isNaN(a + b) ? Float.NaN : b); +        return (a <= b) ? b : (Float.isNaN(a + b) ? Float.NaN : a); }  /** Compute the maximum of two values ",AVATAR,59,patch1-Math-59-AVATAR.patch,Math-correct,patches_remove_inconsistent/correct/AVATAR/Math/patch1-Math-59-AVATAR.patch
783,Math,0,"*/ @Deprecated public void addValue(Object v) { +        if (v instanceof Comparable<?>){ addValue((Comparable<?>) v); +        } else { +            throw new IllegalArgumentException(""Object must implement Comparable""); +        } }  /** ",AVATAR,89,patch1-Math-89-AVATAR.patch,Math-correct,patches_remove_inconsistent/correct/AVATAR/Math/patch1-Math-89-AVATAR.patch
784,Math,0, // compute the intersection on infinite line Vector3D v1D = line.intersection(subLine.line); +        if (v1D == null) { +            return null; +        }  // check location of point with respect to first sub-line Location loc1 = remainingRegion.checkPoint(line.toSubSpace(v1D));    // compute the intersection on infinite line Vector2D v2D = line1.intersection(line2); +        if (v2D == null) { +            return null; +        }  // check location of point with respect to first sub-line Location loc1 = getRemainingRegion().checkPoint(line1.toSubSpace(v2D)); ,AVATAR,4,patch1-Math-4-AVATAR.patch,Math-correct,patches_remove_inconsistent/correct/AVATAR/Math/patch1-Math-4-AVATAR.patch
